Date,ABI.BR,AD.AS,ADSGn.DE,ADYEN.AS,AIR.PA,AIRP.PA,ALVG.DE,ASML.AS,AXAF.PA,BASFn.DE,BAYGn.DE,BBVA.MC,BMWG.DE,BNPP.PA,CRDI.MI,DANO.PA,DB1Gn.DE,DHLn.DE,DTEGn.DE,ENEI.MI,ENI.MI,ESLX.PA,HRMS.PA,IBE.MC,IFXGn.DE,INGA.AS,ISP.MI,ITX.MC,LVMH.PA,MBGn.DE,MUVGn.DE,NDAFI.HE,NOKIA.HE,OREP.PA,PERP.PA,PRTP.PA,PRX.AS,RACE.MI,SAF.PA,SAN.MC,SAPG.DE,SASY.PA,SCHN.PA,SGEF.PA,SGOB.PA,SIEGn.DE,STLAM.MI,TTEF.PA,VOWG_p.DE,WLSNc.AS
2023-01-02,98846184002.7,26870322891.36,22986000000.0,40474764611.2,89745022210.88,70661999700.0,81892906887.8,208381338520.2,62285866397.09,42891628768.06,48625079938.59,34866133973.05,56606954341.35,67801837314.78,26021636937.49,33508044668.56,30742000000.0,44612334021.04,94413607056.66,52571902000.77,48957957188.72,76525311063.5,155503743876.0,70046654940.0,37479936631.9,43511040325.79,40313229108.68,79786291200.0,349310918999.9,68234232369.66,42562055237.8,37237126406.24,25001768939.86,180411390050.2,47694465939.5,60000628240.8,132572582009.2,39269508547.5,50645318837.6,47855647313.61,119680882281.44,116203393078.56,75806874333.54,55962326983.5,24219984315.68,110347000000.0,43856104181.39,157200259725.7,70226242571.6,25288086224.6
2023-01-03,98741952525.72,27198252127.83,23738400000.0,40524335664.0,90281001616.32,70484036145.2,82760031979.2,209752003157.4,62697421111.82,43700567478.81,48359825436.45,35390754114.12,56634140839.08,69134915492.46,26919602097.31,33761483893.06,30609000000.0,44934489467.38,94942171667.84,53883403713.8,49236533250.92,76144810833.0,157298423880.0,69823981650.0,37930479424.16,44539564403.38,41253174865.1,79100627760.0,353689257849.2,68523088480.35,43108441068.7,37456383284.0,24931365220.16,181107132580.8,47578389629.75,60683017519.8,137982889920.7,39521609096.2,50414607920.0,47981605325.49,121019951894.32,117027260939.61,76469342121.9,55897494377.2,24854366358.02,111299000000.0,44428084438.15,154476363189.3,71011639843.0,25344739778.26
2023-01-04,100791838239.66,27471526491.56,24908400000.0,41075437954.4,90943093823.04,72378824581.6,85300910154.0,216484385346.0,63602841484.21,45550847181.84,48654552661.05,36783711040.4,57950370767.53,71973878278.26,27925942362.63,34075748531.44,30276500000.0,45448699122.12,95859680049.5,55784572863.7,48486520775.75,77577282289.0,163949296836.0,70682864340.0,39073160419.04,45545729261.89,42316547842.06,81500449800.0,371403916182.0,70459494259.42,45097845888.9,38179930980.61,25317177604.12,190606694056.3,48081386972.0,63400167558.0,145457130109.55,39967633143.9,50841850360.0,49761811893.39,123710376162.4,116951211598.59,79838790355.8,57217721996.4,25963245537.72,114988000000.0,45604178673.97,150861962016.0,72817404515.0,25561053346.78
2023-01-05,99263109910.62,27183346253.44,24937200000.0,39792605175.8,90801216921.6,72026757289.6,84514447861.8,217653481654.2,62897319116.12,46140791434.98,48890334440.73,37109337334.86,58634054408.6,72344177772.06,28127210415.69,34177124221.24,29906000000.0,45789440459.6,97405482214.26,55693072744.19,48600808391.02,77868253053.5,163474234482.0,70332949170.0,38838094614.38,45419027020.44,42060198999.4,82030280640.0,366572645727.6,71047904855.27,44733588668.3,38866935864.26,25274935372.3,189482802276.1,47539697526.5,64268663004.0,142872205218.5,39928848444.1,50756401872.0,49946550310.82,123882366754.88,114517632685.95,79735993630.02,57412219815.3,26494476028.46,114614000000.0,46079757763.86,151752466652.9,73323925612.1,25123275886.68
2023-01-06,99784267295.52,27203220752.62,25322400000.0,40623037989.0,91857411632.32,73953054286.88,85421904352.8,222329866887.0,64309176491.02,47204478800.49,49661537345.1,37447023862.44,59010591547.83,72961343595.06,28471688429.59,33551974134.14,29858500000.0,45820416944.82,98632151028.88,56943574377.55,49422250625.73,78830694813.0,168013719198.0,70534945654.5,39771828227.33,45910929840.16,42411491857.86,83557440120.0,376839095443.2,71101396727.62,45462103109.5,38866935864.26,25274935372.3,191917901133.2,48055592236.5,65459742472.8,145857893658.55,40510618941.1,52294474656.0,51164144425.66,125725123102.88,115493599229.04,81038085489.9,58042864258.4,27015391364.04,115719000000.0,46420375220.13,153690623803.8,73671169693.0,25396243008.86
2023-01-09,98620349135.91,27481463741.14,25498800000.0,41924462547.0,92614088440.0,74612601628.34,86168035245.4,236479963582.8,64450282747.72,47231294448.36,50948512892.52,37851041672.23,59284531599.98,72850253746.92,28278161455.49,33207296788.82,30390500000.0,46892203333.6,99011121882.18,56923241017.65,49800828351.29,78718782980.5,170072322732.0,70114517276.0,40712091445.97,45717186291.57,42316547842.06,83837938800.0,382274274704.4,72021456932.04,45434083323.3,39203129743.49,25956443379.0,195798003707.7,48455410636.75,65323264617.0,148783467566.25,41887475784.0,52183391621.6,50710695582.89,128452402497.92,114631706697.48,82705676819.22,58791386167.5,27330603655.18,117589000000.0,46767419420.87,152747736541.2,73907881766.9,25159328148.1
2023-01-10,97873356884.22,27183346253.44,25218000000.0,41521640660.0,90722396420.8,74172903400.7,87236817334.8,234907730616.6,64556112440.25,46212299829.3,53011603464.72,38050035518.84,59649157787.17,72023251544.1,28251067679.12,33447219254.68,30932000000.0,46594829075.44,99579578162.12,56282740181.06,49907972990.6,77286311524.5,169597260378.0,69823451475.5,40248489442.34,45419063133.49,42724807110.0,83339274480.0,380613525485.7,72481487034.25,45083835995.8,39122735554.98,25669196202.62,194995223864.7,48365129062.5,65050308905.4,149023925695.65,41402667036.5,52055218889.6,50987803209.02,128599823005.76,114162735761.19,82397286641.88,58585100602.0,26675576921.04,117419000000.0,47127317110.51,152983458356.85,73238882556.1,25257184286.24
2023-01-11,98898299741.19,27670271483.36,26017200000.0,40263596920.6,89776550411.2,75638564159.5,86873834738.4,238939097196.6,64273899926.85,46632411645.93,54927330424.62,37826921205.97,60450262729.43,72331834455.6,27829178875.58,33639833065.3,30941500000.0,46532876105.0,100277682365.56,57238408095.98,50857988792.48,77510135189.5,171075232146.0,70470264365.5,40385611161.72,46074934081.26,42905200740.02,84991100040.0,388665642909.7,72898723638.58,44887697492.4,39195821180.9,25908568849.6,196788098847.4,49061586921.0,67420060765.2,151508659699.45,42062006933.1,52593978907.0,50626723574.97,131007691300.48,114162735761.19,83825018944.38,58750129054.4,26840623027.28,119136000000.0,47069476410.39,153978728245.15,74271518205.3,25308687516.84
2023-01-12,97265339935.17,27739832230.48,26359200000.0,40691207846.8,91620950129.92,75094175877.66,87801456929.2,241640112805.2,65402749980.45,47454758180.61,55389069743.16,38116366801.04,61384064518.57,73664912633.28,28231714981.71,33355981133.86,30827500000.0,47059476353.82,101274974084.76,58021242451.82,51486570676.43,76301487398.5,170547385086.0,70955374033.0,40986334884.75,46581743450.0,43370426417.44,85801429560.0,389370203184.3,73711800098.3,45322004178.5,38954638615.36,26111331562.34,196493746238.3,49358226379.25,68735211012.0,150767247133.8,42023222233.3,53508285282.8,51777140083.47,131130541723.68,114462244908.9,83984924962.26,59551695823.2,27181030621.4,120751000000.0,47461507822.33,155707354893.25,75262093832.2,25241733317.06
2023-01-13,97786497320.07,27734863605.69,26373600000.0,42159958419.4,92093873134.72,74434628536.2,87821622629.0,243776737092.6,65402749980.45,47159786054.04,56400966547.62,38363601580.17,60398802996.04,73887092329.56,28552969758.71,33602661979.04,30960500000.0,47369241206.07,101499364721.58,58234742730.69,51507999604.29,77823488320.5,174295099212.0,70502605010.0,41521762550.92,47088552818.74,43446381630.08,85676763480.0,395207988316.7,71721902446.88,45350023964.7,38633061861.31,26187367579.61,200106255531.8,50015992134.5,69926290480.8,152430415862.15,42197753382.4,54063705043.8,52675640568.22,132236195532.48,115577713076.34,84738767617.98,59752087515.4,27464703616.5,121074000000.0,45726286818.67,156440711653.05,73246743903.9,25499249470.06
2023-01-16,97890728797.05,27973357595.85,26931600000.0,41930659806.8,90895801522.56,75491998083.62,88325765124.0,244784578737.6,65967175007.25,47374311237.0,56430439270.08,38580685776.47,60495509083.04,73516792835.76,28618768929.91,33879755531.16,31198000000.0,48527761753.48,102571453319.72,59048077126.37,51172279734.46,77778723587.5,171972572148.0,70502605010.0,41482584916.8,46551931134.19,43389415220.6,85645596960.0,398932092625.3,71850282940.52,45279974499.2,38749998862.78,26283116638.4,202006167826.9,50351323696.0,69554078146.8,149985758213.25,42139576332.7,54132064399.0,52045850508.82,131965924601.44,116426989976.55,84144830980.14,59587059063.0,27820584283.08,120972000000.0,46002636830.36,155524015703.3,73713944570.5,25731014007.76
2023-01-17,98498745746.1,28355941705.06,27111600000.0,42798276178.8,91684006530.56,75732785208.28,88325765124.0,244462069411.2,65990692716.7,47231294448.36,56007996914.82,38683197758.06,60655843759.23,73430389620.54,28367183863.58,33845963634.56,31112500000.0,49642915221.58,102646250198.66,58560076488.96,51329425205.44,79121665577.5,175034085096.0,70502605010.0,42135545485.3,46425228792.01,42933683944.76,85458597840.0,401297402118.6,71925171561.81,45448093216.4,38676913236.86,25345339092.0,207117199494.0,50751142096.25,68871688867.8,151388430634.75,42915270328.7,54678939240.6,52188602922.28,131818504093.6,116490368849.7,84613127175.36,60636168510.4,27748376611.6,123250000000.0,46150451952.9,156100224586.0,73880546793.1,25803118530.6
2023-01-18,96778926375.93,27705051856.92,26906400000.0,43194900806.0,93433821648.32,75544343110.72,88366096523.6,247364653348.8,66461046905.7,47490512377.77,55290827334.96,38852041021.85,60257817694.53,73615539367.44,28289773073.94,33778379841.36,31426000000.0,50460694431.52,101200177205.82,58600743208.74,51643716147.42,78629253514.5,175456362744.0,69855792120.0,42383670501.34,45694827054.71,42724807110.0,85863762600.0,403562060144.1,72000060183.1,46036508726.6,38925404364.99,25215796247.75,205297565183.2,49280842172.75,67457281998.6,150887476198.5,43186763227.3,55242903921.0,52642051765.05,133906961288.0,115152127403.56,84715923901.14,61225555840.4,28109414969.0,123216000000.0,45848394963.37,156100224586.0,73488681811.9,25919000799.45
2023-01-19,95632380129.15,27670271483.35,25945200000.0,40381344856.8,92156929535.36,75795599240.8,87559468531.6,238092510214.8,65567373946.6,46641350195.22,54740669849.04,38050035518.84,59360329044.97,72702133949.4,28293643613.42,33933822565.72,31530500000.0,48732206555.97,100651666760.26,57512908454.52,50907989624.16,76525311063.5,170441815674.0,69888132764.5,40940627644.95,45337079265.02,42212109424.68,83837938800.0,390829649467.4,70095749527.44,45756310864.6,38552667672.8,24689176424.4,201551259249.2,49603276366.5,65757512340.0,149003887518.2,42546815680.6,54354232303.4,51180938827.24,130835700708.0,115051260545.0,81654865844.58,60341474845.4,27377022872.56,119510000000.0,44698007705.39,152800119166.9,71765503396.0,25906124991.8
2023-01-20,95580264390.66,27724926356.1,26359200000.0,41001070836.8,93733339551.36,75816537251.64,88890404718.4,238011882883.2,66449288050.98,46891629575.34,55398893983.98,38393752162.99,59308933787.52,73627882683.9,28947764785.88,34028439876.2,31188500000.0,49320759775.24,100576869881.32,57441741694.9,51629430195.51,78092076718.5,171867002736.0,69888132764.5,40653324994.81,45866247870.61,41405085290.38,84679434840.0,393949844969.2,70384605638.13,46470815412.7,38827514810.76,23779560365.87,203584968184.8,49396918482.5,65956025584.8,151027743440.65,43167370877.4,55294173437.4,52012261705.65,131425382739.36,114395625964.36,81917568588.24,61107678374.4,27242922911.24,120598000000.0,45064332139.5,154135876122.25,72365315766.9,25803118530.6
2023-01-23,95476032913.68,27729894980.9,26776800000.0,42401651551.6,93969801053.76,75188396926.44,88769410519.6,247929895830.0,65943657297.8,46989953617.53,54976451628.72,38894251837.8,60311932786.23,74306765089.2,29087104207.23,34001406358.92,30789500000.0,49450861013.19,101125380326.88,55571072584.84,51429426868.8,77935400153.0,173450543916.0,69952814053.5,41730709932.84,46984209713.41,42525424676.82,85022266560.0,396617108865.9,71967965059.69,45630221826.7,38929500778.37,24159740452.25,204976453246.0,50312631592.75,66663229019.4,152550644926.85,43458256125.9,56131575538.6,51987070103.27,131769363924.32,113386957378.76,83139707439.18,60647956257.0,27583330505.36,122332000000.0,45038625161.66,155052572072.0,73185343776.1,25674360454.1
2023-01-24,95128594657.08,26939883638.49,26769600000.0,41924462547.0,95199400866.24,75732785208.28,89011398917.2,248212092459.4,66484564615.15,47410065434.16,54544185032.64,38779679623.08,60511042532.49,74985647494.5,29524475168.7,33893272289.8,30827500000.0,49519009280.68,100352479244.5,55876072983.22,50643699513.86,76525311063.5,174242314506.0,70146857920.5,41391170437.21,47699705292.8,43398909622.18,85707930000.0,399988933037.2,72481487034.25,46470815412.7,39075195017.81,23858412531.94,203103300279.0,49977300031.25,66849335186.4,153231942960.15,43322509676.6,56088850941.6,52129822516.74,130983121215.84,112693497726.16,83425253899.68,61614551478.2,27511122833.88,121805000000.0,45051478650.58,153716815116.65,72447515153.0,25777366915.3
2023-01-25,95302313785.38,26860385641.77,26190000000.0,40598248949.8,94694949661.12,76497022603.94,89414712913.2,248776485718.2,67096025060.85,47258110096.23,54504888069.36,37941493420.69,60471493751.14,75281887089.54,29628979734.71,33656729013.6,30875000000.0,48992409031.86,101324838670.72,55693072744.19,50272264764.25,76659605262.5,175034085096.0,70308561143.0,41952716526.12,47789142240.22,43579303252.2,86424759960.0,398730789689.7,72321011417.2,46807052847.1,39002347898.09,23726053538.9,204039876762.5,49822531618.25,66278609607.6,152490530394.5,43555217875.4,55670149891.0,51953481300.1,130147738338.08,113361740664.12,83322457173.9,61107678374.4,27325445964.36,121397000000.0,44717287938.76,152931075731.15,72273304932.1,25231432670.94
2023-01-26,95024363180.1,26602017152.43,26150400000.0,41757136532.4,95325513667.52,77125162929.14,89374381513.6,249582875716.6,67366478719.52,47034646363.98,55055045555.28,38695257991.19,60842075414.35,76195292507.58,30453404644.38,33251226254.4,30761000000.0,49048166705.26,101200177205.82,55743906143.92,50707986297.45,75159986707.0,179098507458.0,70114517276.0,43944246260.05,48646246319.7,44481271402.3,88201251600.0,403411082942.4,73069897630.1,46526854985.1,39118903289.64,24672279531.67,206207382338.6,48403821165.75,67978379266.2,156117440512.95,44117596022.5,56396468040.0,53641318659.3,128992944360.0,113122181875.04,83859284519.64,61649914718.0,27155242167.3,122451000000.0,45160733306.37,153245371485.35,73034314977.7,25385942362.74
2023-01-27,94051536061.62,26691452398.74,26694000000.0,42637147424.0,91920468032.96,77606737178.46,89394547213.4,249986013942.6,67342961010.08,47186601701.91,55290827334.96,38797769972.78,61209421435.79,76565592001.38,30747565645.01,33470873582.3,31074500000.0,49562376360.0,101274974084.76,55764239503.81,51043706167.28,74376603879.5,179204076870.0,69855792120.0,44695150913.82,48840026372.46,44642676229.16,88512916800.0,403109128539.0,73679704974.89,46512845092.0,39395722344.58,24739867102.58,202541354388.9,47513902791.0,69194272890.6,158001029193.25,45125998217.3,56481917234.0,53263444623.66,128747243513.6,112907839800.6,84453221157.48,61909245143.2,27949526553.58,122825000000.0,45617032162.88,153533475926.7,73212753385.6,25473497854.76
2023-01-30,94694296836.33,26865354266.56,26517600000.0,42606161125.0,91053442524.16,77386888064.64,89273553014.6,243253605568.4,67354719864.8,47177663152.62,55899930265.8,38827920555.6,60251410886.93,76664338533.06,30821105895.17,33859480393.2,30932000000.0,48713620664.84,101499364721.58,55235572146.62,50607984634.09,74488515712.0,180101416872.0,69758770186.5,43317404114.29,48668605556.56,44509754607.04,89011581120.0,402001962393.2,72449391910.84,46428785733.4,39395722344.58,24807454673.49,203531449528.6,48004002765.5,70224060348.0,148062093178.05,45067821167.6,56311018846.0,53658113060.88,131572803247.2,113210440376.28,84053456112.78,61249131333.6,27542068978.8,121771000000.0,45064332139.5,151673892714.35,73087570965.8,25720713361.64
2023-01-31,95701867780.47,27213158002.22,26528400000.0,42686725502.4,90517463118.72,76455146582.26,88406427923.2,242931094987.6,67295925591.18,46837998279.6,55998172674.0,38972643353.13,61402253326.33,77639460533.4,34610364048.04,34001406358.92,31207500000.0,48794159526.42,101973078288.2,54808571588.89,50486554042.87,75159986707.0,180998756874.0,69500045030.5,42984394224.35,49384101135.95,45763015615.6,89198580240.0,401638720000.0,72909422013.05,46372746161.0,39089764441.75,24508942901.96,202327279764.1,48984202714.5,70782378849.0,147921825935.9,44389088921.1,56311018846.0,53792468273.55,133145288664.16,113059140088.44,84704502042.72,61084102881.2,27103665259.1,121465000000.0,46195439164.1,149238100619.3,73552389468.2,25790242722.95
2023-02-01,95580264390.66,27054162008.78,26564400000.0,44527311663.0,91463309128.32,76245766473.86,89132393116.0,244866158472.4,67284166736.45,47141908955.46,55506960633.0,40805798788.59,62758096512.07,77997416710.74,34989676917.28,34264983152.4,31606500000.0,49989851856.1,102047875167.14,53608903355.26,49450822529.54,75316663272.5,178992938046.0,69298413000.0,43617765975.8,49913269741.54,46579534151.48,89853077160.0,399379502200.0,74460686311.2,45770320757.7,39541416584.02,24582162770.45,199303475688.8,49074484288.75,69901476325.2,146619344401.65,44602404770.0,56140120458.0,54556613545.62,134201802303.68,111836129428.4,85321282397.4,61720641197.6,27521438215.52,121550000000.0,46555336853.75,146592778021.45,74373980708.3,25983379837.7
2023-02-02,95545520565.0,27138628630.29,28425600000.0,50352735875.0,92819021742.08,76790154755.7,89414712913.2,255992773510.0,67801556344.35,48125149377.36,55801687857.6,40992732402.07,64387686322.14,76034829393.6,35101922562.26,34143332324.64,32195500000.0,52982180328.84,102521588733.76,54717071469.37,49107959683.75,76435781597.5,183743561586.0,69233949360.0,47091516200.22,47341957503.1,46617511757.8,90382908000.0,406207360440.0,77242263673.4,45518142681.9,40153332389.66,25207347801.39,201979408498.8,49306636908.25,73487121809.4,148102169532.95,47860319553.2,56669905460.8,57680372240.25,138305006438.56,109402716465.64,87034561160.4,61909245143.2,28542660997.88,122162000000.0,48868964858.63,144523664306.3,77254083624.2,26331026644.25
2023-02-03,95441391331.36,27168440379.06,28990800000.0,50123437262.4,92314570536.96,76067793381.72,89031564617.0,257806895527.0,67307684445.9,48303920363.16,55683796967.76,41650015107.55,64249098475.18,76182949191.12,34869690193.34,34292016669.68,31730000000.0,53019352111.11,100502073002.38,54513737870.45,49443679553.59,79972195504.5,187702414536.0,69201717540.0,47855480065.36,46954397397.6,45250317930.28,90819239280.0,416398942960.0,77028296184.0,45265964606.1,40109624117.83,25021481981.38,205725714432.8,50119171076.5,74268767710.8,150126025455.4,46929486758.0,56567366428.0,58755213941.62,137936455168.96,107347554222.48,88428027887.64,62086061342.2,28640657123.46,123267000000.0,48843257880.8,147588047909.75,76826099310.0,26459784720.75
2023-02-06,95111324634.0,27441714742.78,27964800000.0,47718900460.0,91226847625.92,75189952404.0,88446759322.8,250187583055.6,66990195368.32,47329618490.55,57167257331.58,40944491469.56,63893469977.96,74985647494.5,35419306799.78,34129815566.0,31806000000.0,51972346910.5,100402343830.46,54686571429.53,48915099332.99,78338282750.0,183954700410.0,68911631160.0,47006631326.32,46171824107.64,46465601332.52,89728411080.0,408767807280.0,76867820566.95,45420073430.2,39898367470.64,24646934192.58,204414507355.9,49590378998.75,71464768128.0,146779649821.25,47278549056.2,55866683037.2,57865110657.67,137395913306.88,107057562004.12,86840389567.26,61590975985.0,28114572659.82,121516000000.0,48457653213.32,145780847323.1,75537128689.5,26240895990.7
2023-02-07,94642286080.8,27103848256.72,27554400000.0,47328473092.6,88515422398.4,75566844396.0,88487090722.4,250510093636.4,66802053692.72,47329618490.55,57913899633.9,40866099954.23,64095106130.65,76948234811.64,35341896010.14,34075748531.44,31625500000.0,51507699632.13,100177953193.64,54483237830.61,49665111808.16,77510135189.5,180945972168.0,68814935700.0,47013160932.0,46253807976.11,46873860600.46,89479078920.0,405353878160.0,76974804311.65,45812350437.0,40167901813.61,24508942901.96,201685055889.7,48648871153.0,71142184105.2,147881749581.0,47666396054.2,55285628518.0,59116293575.68,136216549244.16,110058351046.28,85960906468.92,61119466121.0,27763849684.06,119731000000.0,48483360191.15,150704814138.9,76139963444.1,25893249184.15
2023-02-08,94659658012.9,27183346253.44,27720000000.0,39643870940.6,89303627406.4,76760335704.0,89031564617.0,249703817184.4,67072507351.4,47249171546.94,61391680884.18,40721377156.69,64224825239.52,78812075597.1,35264485220.5,34089265290.08,31597000000.0,51309450126.69,100502073002.38,54351070991.32,50572269754.32,77980164886.0,178412306280.0,68653776600.0,46379789180.56,47617721424.33,46883355002.04,89946576720.0,401688924840.0,76803630320.13,45952449368.0,40306311341.08,24559633580.15,200882276046.7,48468308004.5,70459794826.2,147701405983.95,47957281302.7,55618880374.6,59259045989.14,135946278313.12,111596570639.32,84852986202.18,61484886265.6,26655604509.28,119051000000.0,48592614846.94,147823769725.4,75101357663.2,25854621761.2
2023-02-09,94659658012.9,27367185370.86,28126800000.0,41651783115.8,89587381209.28,76017020942.0,89535707112.0,252848295347.2,67507584976.22,47240232997.65,59367887275.26,41004792635.2,65447778150.56,79503301318.86,36719808065.73,34068990152.12,32176500000.0,51674972652.34,100527005295.36,54290070911.64,51229423542.09,77040105493.0,179468000400.0,68653776600.0,47470233329.95,49048712583.11,47547963112.64,90476407560.0,406257565280.0,78087435256.53,45910419688.7,40612269243.9,24576530472.88,202701910357.5,48494102740.0,71861794617.6,150947590730.85,48519659449.8,55926497473.0,58813994347.17,136806231275.52,112466547294.4,86646217974.12,62368967260.6,27057914329.66,127007000000.0,50379249806.26,151516744837.25,75741949617.4,25764491107.65
2023-02-10,94677029945.0,27431777493.2,25066800000.0,41069240694.6,89650437609.92,74498983752.0,88688747720.4,246599652844.2,66849089111.62,45845819308.41,57766536021.6,40642985641.36,64357393134.52,78491149369.14,36270825485.82,33906789048.44,32195500000.0,50739482798.55,100452208416.42,55011905187.81,52679447660.75,75518104571.0,176828765100.0,68428153860.0,46223078644.12,48616434003.9,47035265427.32,86331260400.0,400433803840.0,76985502686.12,45307994285.4,40051346422.06,24480781414.08,201016072687.2,48132976443.0,69417600291.0,148362665839.8,47045840857.4,55533431180.6,57915493862.42,134668633911.84,111836135900.56,85675360008.42,61932820636.4,27052756511.45,116592000000.0,49524492793.35,155445441764.75,74883241397.2,25893249184.15
2023-02-13,95180815975.9,27392028494.84,25196400000.0,41881081728.4,91116498924.8,75755290392.0,88648416320.8,250187583055.6,66790294838.0,46185484181.43,58503354083.1,41191726248.68,64245862833.41,78157879824.72,36150838761.88,34190640979.88,32347500000.0,50627967451.74,101399635549.66,54930571748.24,52743734444.34,77040105493.0,180682048638.0,68976094800.0,46738917493.23,48862385609.31,47453019096.84,87671420760.0,406809818520.0,76461282337.09,45854380116.3,40969220130.53,24497678306.81,208535443883.3,48674665888.5,70298502814.8,151909423248.45,47724573103.9,56635725783.2,58452914713.11,135282886027.84,110512258217.8,87639919656.66,63759921359.4,27171386330.28,116928000000.0,49832976527.33,148270200908.96,74749349253.9,26343902451.9
2023-02-14,95041840519.1,27307561873.32,24987600000.0,42426440590.8,91416016827.84,75608721284.0,88789576219.4,250389152168.6,66366976067.9,45640232674.74,59397359997.72,41457051377.5,64308911139.14,79466271369.48,36626915118.17,34244708014.44,32528000000.0,50826216957.18,102272265803.96,54696738109.48,52950880747.0,76726752362.0,180787618050.0,69298413000.0,46804213550.08,48653699398.66,47519479907.9,88170085080.0,406910228200.0,76471980711.56,45518142681.9,41114914369.97,24576530472.88,207518589415.5,48274847488.25,69653334769.2,148903696630.95,47647003704.3,55439437067.2,58788802744.79,135012615096.8,111092242806.52,86509155673.08,63429864454.6,27222964512.38,116016000000.0,50051485838.9,149365916199.52,76408283872.1,26356778259.55
2023-02-15,96257875766.1,29498725407.91,25336800000.0,43913782942.8,93843688252.48,76310159158.0,88668582020.6,252122646540.4,66214110956.48,46212299829.3,59082984291.48,41499262193.45,65233586286.43,79244091673.2,36057945814.31,35008404877.6,33003000000.0,51117395918.3,102646250198.66,54767904869.1,52465158382.13,77801105954.0,182846221584.0,70039744860.0,47300463582.14,48430107030.1,47377063884.2,89042747640.0,412985013840.0,77413437664.92,45784330650.8,41399018136.88,24813086971.07,208722759180.0,48842331669.25,71762537995.2,150987667085.75,48267558901.1,56533186750.4,58293367898.06,136118268905.6,111760485693.56,88313809303.44,64372884182.6,27651063423.81,118800000000.0,50996217274.23,149415721440.0,76259279810.3,26794555719.65
2023-02-16,96205759969.8,29026706052.39,26085600000.0,45289574618.4,98478333699.52,77671158018.0,89152558815.8,251155114798.0,66555117743.5,46837998279.6,58405111674.9,42271117113.64,65318381421.39,81219022306.8,37594549988.67,34934062705.08,32518500000.0,50987294680.35,102322130389.92,54635738029.8,52550874093.58,78584488781.5,183796346292.0,69814122120.0,47130693834.33,49443725767.57,48440436861.16,88731082440.0,413336447720.0,77648801903.26,46106558192.1,42098350486.19,25058091915.62,209579057679.2,50506092109.0,74033033232.6,149885567326.0,48597228849.4,57293684577.0,59687303229.54,136363969752.0,110764425820.2,89090495676.0,64007464038.0,27382856876.89,117904000000.0,51105471930.02,149266305718.56,76701914537.3,26936189603.8
2023-02-17,95562998482.1,29548411655.86,25833600000.0,45450703373.2,99045841305.28,78215557562.0,87498971432.2,246035259327.8,66613912017.12,46694981490.96,58080911727.84,42066093150.46,65625398971.35,80762319597.78,37850005594.48,35204397877.88,32575500000.0,50305812005.4,103518880452.96,54422237750.94,51072278071.1,78159223818.0,184429762764.0,70265367600.0,46014131262.2,49235039556.91,48696785703.82,89759577600.0,410876410560.0,79852667044.08,46218637336.9,41586760073.98,25105966445.02,205832751745.2,50286836857.25,73201759020.0,146278695385.0,48286951251.0,58472883454.2,59183471182.02,134496643319.36,112340470553.6,89238979835.46,64561488128.2,28120424880.92,116352000000.0,51253287052.55,146078770327.84,76279260135.3,26652921835.5
2023-02-20,96535826679.7,29478850908.74,25340400000.0,45580845829.0,96823103182.72,79607964088.0,88063611026.6,243334233213.6,66531600034.05,47472635279.19,57904075393.08,42048002800.77,65577239355.67,80848722813.0,36770125079.0,35319290326.32,32613500000.0,50677529828.1,103743271089.78,54391737711.1,51250852469.95,78494959315.5,180945972168.0,70329831240.0,45602766104.04,49078524898.92,48497403270.64,89105080680.0,408466578240.0,80098729656.89,46302696695.5,42058347548.65,24965159005.62,203879320793.9,51086473657.75,73338236875.8,145837855481.1,47899104253.0,57584211836.6,58956746760.63,134250942472.96,112353078842.52,89410307711.76,64290369956.4,28017268516.72,115728000000.0,51857401031.6,146726238454.08,76879534011.9,26678673450.8
2023-02-21,96518454747.6,29871372267.54,24735600000.0,44645059599.2,96807339082.56,79000749212.0,87680462730.4,240633207099.4,66108281263.95,46918445223.21,58208626858.5,42017852217.95,64929417522.6,80725289648.4,35996017182.6,35353082222.92,32167000000.0,49841164727.02,104266849242.36,54035903912.99,50957990455.84,78674018247.5,179890278048.0,70652149440.0,45080397649.24,48996541030.45,48478414467.48,88637582880.0,406106950760.0,79799175171.73,45700271292.2,42595231750.58,24849696905.31,206501734947.7,51408907851.5,72618626363.4,139004836970.65,47724573103.9,57404768529.2,59166676780.43,132383616040.32,112781762831.8,87400060629.84,64184280237.0,27388014695.1,114992000000.0,50989790529.77,146028965087.36,75852020118.7,26884686373.2
2023-02-22,98429367278.6,30229113252.78,25164000000.0,43455185717.6,96775810882.24,78320249782.0,87519137132.0,239060968018.0,65402749980.45,46802244082.44,58021966282.92,41891219770.11,64727330038.33,78947852078.16,35036123391.06,36941301363.12,31274000000.0,50126148391.1,105239208668.58,53263236237.09,50407981307.38,78136841451.5,181632173346.0,70652149440.0,44740858153.62,47751876845.46,47025771025.74,88793415480.0,406408179800.0,79146574329.06,45434083323.3,42384831184.96,24832800012.58,206715809572.5,51770034148.5,71576431828.2,138123157162.85,47608219004.5,57310774415.8,58226190291.73,133562980103.04,113664347844.2,87776981957.7,64325733196.2,27609800878.13,115472000000.0,52114470809.92,145431302201.6,76098082135.6,28339652637.65
