Instrument,Date,Company Market Cap,Currency,Common Shares - Outstanding - Total
DHLn.DE,2023-01-02T00:00:00Z,44612334021.045,EUR,1223811978.0
DHLn.DE,2023-01-03T00:00:00Z,44934489467.385,EUR,1223811978.0
DHLn.DE,2023-01-04T00:00:00Z,45448699122.12,EUR,1223811978.0
DHLn.DE,2023-01-05T00:00:00Z,45789440459.595,EUR,1223811978.0
DHLn.DE,2023-01-06T00:00:00Z,45820416944.82,EUR,1223811978.0
DHLn.DE,2023-01-09T00:00:00Z,46892203333.605,EUR,1223811978.0
DHLn.DE,2023-01-10T00:00:00Z,46594829075.445,EUR,1223811978.0
DHLn.DE,2023-01-11T00:00:00Z,46532876104.995,EUR,1223811978.0
DHLn.DE,2023-01-12T00:00:00Z,47059476353.8199,EUR,1223811978.0
DHLn.DE,2023-01-13T00:00:00Z,47369241206.07,EUR,1223811978.0
DHLn.DE,2023-01-16T00:00:00Z,48527761753.485,EUR,1223811978.0
DHLn.DE,2023-01-17T00:00:00Z,49642915221.585,EUR,1223811978.0
DHLn.DE,2023-01-18T00:00:00Z,50460694431.5249,EUR,1223811978.0
DHLn.DE,2023-01-19T00:00:00Z,48732206555.9699,EUR,1223811978.0
DHLn.DE,2023-01-20T00:00:00Z,49320759775.245,EUR,1223811978.0
DHLn.DE,2023-01-23T00:00:00Z,49450861013.1899,EUR,1223811978.0
DHLn.DE,2023-01-24T00:00:00Z,49519009280.685,EUR,1223811978.0
DHLn.DE,2023-01-25T00:00:00Z,48992409031.86,EUR,1223811978.0
DHLn.DE,2023-01-26T00:00:00Z,49048166705.265,EUR,1223811978.0
DHLn.DE,2023-01-27T00:00:00Z,49562376360.0,EUR,1223811978.0
DHLn.DE,2023-01-30T00:00:00Z,48713620664.835,EUR,1223811978.0
DHLn.DE,2023-01-31T00:00:00Z,48794159526.4199,EUR,1223811978.0
DHLn.DE,2023-02-01T00:00:00Z,49989851856.105,EUR,1223811978.0
DHLn.DE,2023-02-02T00:00:00Z,52982180328.84,EUR,1223811978.0
DHLn.DE,2023-02-03T00:00:00Z,53019352111.1099,EUR,1223811978.0
DHLn.DE,2023-02-06T00:00:00Z,51972346910.505,EUR,1223811978.0
DHLn.DE,2023-02-07T00:00:00Z,51507699632.13,EUR,1223811978.0
DHLn.DE,2023-02-08T00:00:00Z,51309450126.69,EUR,1223811978.0
DHLn.DE,2023-02-09T00:00:00Z,51674972652.345,EUR,1223811978.0
DHLn.DE,2023-02-10T00:00:00Z,50739482798.5499,EUR,1223811978.0
DHLn.DE,2023-02-13T00:00:00Z,50627967451.74,EUR,1223811978.0
DHLn.DE,2023-02-14T00:00:00Z,50826216957.1799,EUR,1223811978.0
DHLn.DE,2023-02-15T00:00:00Z,51117395918.295,EUR,1223811978.0
DHLn.DE,2023-02-16T00:00:00Z,50987294680.3499,EUR,1223811978.0
DHLn.DE,2023-02-17T00:00:00Z,50305812005.4,EUR,1223811978.0
DHLn.DE,2023-02-20T00:00:00Z,50677529828.1,EUR,1223811978.0
DHLn.DE,2023-02-21T00:00:00Z,49841164727.025,EUR,1223811978.0
DHLn.DE,2023-02-22T00:00:00Z,50126148391.095,EUR,1223811978.0
DHLn.DE,2023-02-23T00:00:00Z,50572209778.335,EUR,1223811978.0
DHLn.DE,2023-02-24T00:00:00Z,49419884527.965,EUR,1223811978.0
DHLn.DE,2023-02-27T00:00:00Z,49766821162.4849,EUR,1223811978.0
DHLn.DE,2023-02-28T00:00:00Z,49711063489.0799,EUR,1223811978.0
DHLn.DE,2023-03-01T00:00:00Z,50058000123.5999,EUR,1223811978.0
DHLn.DE,2023-03-02T00:00:00Z,50076586014.7349,EUR,1223811978.0
DHLn.DE,2023-03-03T00:00:00Z,51272278344.42,EUR,1223811978.0
DHLn.DE,2023-03-06T00:00:00Z,51520090226.2199,EUR,1223811978.0
DHLn.DE,2023-03-07T00:00:00Z,50603186263.56,EUR,1223811978.0
DHLn.DE,2023-03-08T00:00:00Z,50572209778.335,EUR,1223811978.0
DHLn.DE,2023-03-09T00:00:00Z,51365207800.0949,EUR,1198738683.0
DHLn.DE,2023-03-10T00:00:00Z,50658943936.965,EUR,1198738683.0
DHLn.DE,2023-03-13T00:00:00Z,50008437747.2399,EUR,1198738683.0
DHLn.DE,2023-03-14T00:00:00Z,51049247650.8,EUR,1198738683.0
DHLn.DE,2023-03-15T00:00:00Z,49116314972.76,EUR,1198738683.0
DHLn.DE,2023-03-16T00:00:00Z,49766821162.4849,EUR,1198738683.0
DHLn.DE,2023-03-17T00:00:00Z,50219077846.7699,EUR,1198738683.0
DHLn.DE,2023-03-20T00:00:00Z,51036857056.71,EUR,1198738683.0
DHLn.DE,2023-03-21T00:00:00Z,51786487999.155,EUR,1198738683.0
DHLn.DE,2023-03-22T00:00:00Z,52207768198.2149,EUR,1198738683.0
DHLn.DE,2023-03-23T00:00:00Z,52864469684.985,EUR,1198738683.0
DHLn.DE,2023-03-24T00:00:00Z,51346621908.9599,EUR,1198738683.0
DHLn.DE,2023-03-27T00:00:00Z,51396184285.3199,EUR,1198738683.0
DHLn.DE,2023-03-28T00:00:00Z,51544871414.4,EUR,1198738683.0
DHLn.DE,2023-03-29T00:00:00Z,52226354089.35,EUR,1198738683.0
DHLn.DE,2023-03-30T00:00:00Z,52691001367.725,EUR,1198738683.0
DHLn.DE,2023-03-31T00:00:00Z,53391069933.81,EUR,1198738683.0
DHLn.DE,2023-04-03T00:00:00Z,52660024882.5,EUR,1198738683.0
DHLn.DE,2023-04-04T00:00:00Z,52709587258.8599,EUR,1198738683.0
DHLn.DE,2023-04-05T00:00:00Z,52238744683.44,EUR,1198738683.0
DHLn.DE,2023-04-06T00:00:00Z,51668777355.3,EUR,1198738683.0
DHLn.DE,2023-04-11T00:00:00Z,52505142456.3749,EUR,1198738683.0
DHLn.DE,2023-04-12T00:00:00Z,52511337753.42,EUR,1198738683.0
DHLn.DE,2023-04-13T00:00:00Z,52876860279.075,EUR,1198738683.0
DHLn.DE,2023-04-14T00:00:00Z,53087500378.605,EUR,1198738683.0
DHLn.DE,2023-04-17T00:00:00Z,53106086269.74,EUR,1198738683.0
DHLn.DE,2023-04-18T00:00:00Z,54010599638.3099,EUR,1198738683.0
DHLn.DE,2023-04-19T00:00:00Z,53973427856.04,EUR,1198738683.0
DHLn.DE,2023-04-20T00:00:00Z,54153091470.345,EUR,1198738683.0
DHLn.DE,2023-04-21T00:00:00Z,53905279588.545,EUR,1198738683.0
DHLn.DE,2023-04-24T00:00:00Z,54134505579.21,EUR,1198738683.0
DHLn.DE,2023-04-25T00:00:00Z,52765344932.265,EUR,1198738683.0
DHLn.DE,2023-04-26T00:00:00Z,52077666960.2699,EUR,1198738683.0
DHLn.DE,2023-04-27T00:00:00Z,53161843943.145,EUR,1198738683.0
DHLn.DE,2023-04-28T00:00:00Z,53923865479.68,EUR,1198738683.0
DHLn.DE,2023-05-02T00:00:00Z,53731811271.285,EUR,1198738683.0
DHLn.DE,2023-05-03T00:00:00Z,54320364490.56,EUR,1198738683.0
DHLn.DE,2023-05-04T00:00:00Z,53440632310.1699,EUR,1198738683.0
DHLn.DE,2023-05-05T00:00:00Z,51885612751.8749,EUR,1198738683.0
DHLn.DE,2023-05-08T00:00:00Z,52114838742.54,EUR,1198738683.0
DHLn.DE,2023-05-09T00:00:00Z,52090057554.3599,EUR,1198738683.0
DHLn.DE,2023-05-10T00:00:00Z,51575847899.625,EUR,1198738683.0
DHLn.DE,2023-05-11T00:00:00Z,50943927601.0349,EUR,1198738683.0
DHLn.DE,2023-05-12T00:00:00Z,51024466462.6199,EUR,1198738683.0
DHLn.DE,2023-05-15T00:00:00Z,50683725125.1449,EUR,1198738683.0
DHLn.DE,2023-05-16T00:00:00Z,50491670916.7499,EUR,1198738683.0
DHLn.DE,2023-05-17T00:00:00Z,50627967451.74,EUR,1198738683.0
DHLn.DE,2023-05-18T00:00:00Z,51780292702.11,EUR,1198738683.0
DHLn.DE,2023-05-19T00:00:00Z,52325478842.07,EUR,1198738683.0
DHLn.DE,2023-05-22T00:00:00Z,52585681317.9599,EUR,1198738683.0
DHLn.DE,2023-05-23T00:00:00Z,52145815227.7649,EUR,1198738683.0
DHLn.DE,2023-05-24T00:00:00Z,51061638244.89,EUR,1198738683.0
DHLn.DE,2023-05-25T00:00:00Z,51160762997.61,EUR,1198738683.0
DHLn.DE,2023-05-26T00:00:00Z,52213963495.26,EUR,1198738683.0
DHLn.DE,2023-05-29T00:00:00Z,51842245672.5599,EUR,1198738683.0
DHLn.DE,2023-05-30T00:00:00Z,52622853100.23,EUR,1198738683.0
DHLn.DE,2023-05-31T00:00:00Z,52102448148.45,EUR,1198738683.0
DHLn.DE,2023-06-01T00:00:00Z,52381236515.4749,EUR,1198738683.0
DHLn.DE,2023-06-02T00:00:00Z,53130867457.92,EUR,1198738683.0
DHLn.DE,2023-06-05T00:00:00Z,52660024882.5,EUR,1198738683.0
DHLn.DE,2023-06-06T00:00:00Z,52337869436.16,EUR,1198738683.0
DHLn.DE,2023-06-07T00:00:00Z,52121034039.5849,EUR,1198738683.0
DHLn.DE,2023-06-08T00:00:00Z,52573290723.87,EUR,1198738683.0
DHLn.DE,2023-06-09T00:00:00Z,51792683296.2,EUR,1198738683.0
DHLn.DE,2023-06-12T00:00:00Z,52182987010.035,EUR,1198738683.0
DHLn.DE,2023-06-13T00:00:00Z,53248578101.7749,EUR,1198738683.0
DHLn.DE,2023-06-14T00:00:00Z,54084943202.85,EUR,1198738683.0
DHLn.DE,2023-06-15T00:00:00Z,54729254095.53,EUR,1198738683.0
DHLn.DE,2023-06-16T00:00:00Z,54741644689.62,EUR,1198738683.0
DHLn.DE,2023-06-19T00:00:00Z,54803597660.07,EUR,1198738683.0
DHLn.DE,2023-06-20T00:00:00Z,54568176372.3599,EUR,1198738683.0
DHLn.DE,2023-06-21T00:00:00Z,53149453349.055,EUR,1198738683.0
DHLn.DE,2023-06-22T00:00:00Z,53682248894.925,EUR,1198738683.0
DHLn.DE,2023-06-23T00:00:00Z,53514975874.71,EUR,1198738683.0
DHLn.DE,2023-06-26T00:00:00Z,53279554587.0,EUR,1198738683.0
DHLn.DE,2023-06-27T00:00:00Z,53899084291.4999,EUR,1198738683.0
DHLn.DE,2023-06-28T00:00:00Z,54896527115.7449,EUR,1198738683.0
DHLn.DE,2023-06-29T00:00:00Z,54760230580.7549,EUR,1198738683.0
DHLn.DE,2023-06-30T00:00:00Z,55423127364.5699,EUR,1198738683.0
DHLn.DE,2023-07-03T00:00:00Z,55955922910.44,EUR,1198738683.0
DHLn.DE,2023-07-04T00:00:00Z,56129391227.7,EUR,1198738683.0
DHLn.DE,2023-07-05T00:00:00Z,55472689740.9299,EUR,1198738683.0
DHLn.DE,2023-07-06T00:00:00Z,53992013747.175,EUR,1198738683.0
DHLn.DE,2023-07-07T00:00:00Z,54469051619.64,EUR,1198738683.0
DHLn.DE,2023-07-10T00:00:00Z,54493832807.82,EUR,1198738683.0
DHLn.DE,2023-07-11T00:00:00Z,55144338997.545,EUR,1198738683.0
DHLn.DE,2023-07-12T00:00:00Z,56364812515.41,EUR,1198738683.0
DHLn.DE,2023-07-13T00:00:00Z,56693163258.795,EUR,1198738683.0
DHLn.DE,2023-07-14T00:00:00Z,56872826873.0999,EUR,1198738683.0
DHLn.DE,2023-07-17T00:00:00Z,56779897417.4249,EUR,1198738683.0
DHLn.DE,2023-07-18T00:00:00Z,56848045684.92,EUR,1198738683.0
DHLn.DE,2023-07-19T00:00:00Z,56730335041.065,EUR,1198738683.0
DHLn.DE,2023-07-20T00:00:00Z,57343669448.52,EUR,1198738683.0
DHLn.DE,2023-07-21T00:00:00Z,57448989498.2849,EUR,1198738683.0
DHLn.DE,2023-07-24T00:00:00Z,57356060042.61,EUR,1198738683.0
DHLn.DE,2023-07-25T00:00:00Z,57033904596.27,EUR,1198738683.0
DHLn.DE,2023-07-26T00:00:00Z,56476327862.22,EUR,1198738683.0
DHLn.DE,2023-07-27T00:00:00Z,58099495688.0099,EUR,1198738683.0
DHLn.DE,2023-07-28T00:00:00Z,58074714499.8299,EUR,1198738683.0
DHLn.DE,2023-07-31T00:00:00Z,57888855588.4799,EUR,1198738683.0
DHLn.DE,2023-08-01T00:00:00Z,54884136521.655,EUR,1198738683.0
DHLn.DE,2023-08-02T00:00:00Z,53824740726.96,EUR,1198738683.0
DHLn.DE,2023-08-03T00:00:00Z,54487637510.775,EUR,1198738683.0
DHLn.DE,2023-08-04T00:00:00Z,54729254095.5299,EUR,1198738683.0
DHLn.DE,2023-08-07T00:00:00Z,54450465728.505,EUR,1198738683.0
DHLn.DE,2023-08-08T00:00:00Z,53657467706.745,EUR,1198738683.0
DHLn.DE,2023-08-09T00:00:00Z,53917670182.635,EUR,1198738683.0
DHLn.DE,2023-08-10T00:00:00Z,54908917709.835,EUR,1198738683.0
DHLn.DE,2023-08-11T00:00:00Z,54084943202.85,EUR,1198738683.0
DHLn.DE,2023-08-14T00:00:00Z,54332755084.6499,EUR,1198738683.0
DHLn.DE,2023-08-15T00:00:00Z,53973427856.0399,EUR,1198738683.0
DHLn.DE,2023-08-16T00:00:00Z,53979623153.0849,EUR,1198738683.0
DHLn.DE,2023-08-17T00:00:00Z,53676053597.88,EUR,1198738683.0
DHLn.DE,2023-08-18T00:00:00Z,53161843943.145,EUR,1198738683.0
DHLn.DE,2023-08-21T00:00:00Z,53211406319.505,EUR,1198738683.0
DHLn.DE,2023-08-22T00:00:00Z,53459218201.305,EUR,1198738683.0
DHLn.DE,2023-08-23T00:00:00Z,52945008546.57,EUR,1198738683.0
DHLn.DE,2023-08-24T00:00:00Z,52300697653.89,EUR,1198738683.0
DHLn.DE,2023-08-25T00:00:00Z,52269721168.665,EUR,1198738683.0
DHLn.DE,2023-08-28T00:00:00Z,52895446170.2099,EUR,1198738683.0
DHLn.DE,2023-08-29T00:00:00Z,53335312260.405,EUR,1198738683.0
DHLn.DE,2023-08-30T00:00:00Z,53403460527.8999,EUR,1198738683.0
DHLn.DE,2023-08-31T00:00:00Z,53384874636.765,EUR,1198738683.0
DHLn.DE,2023-09-01T00:00:00Z,53112281566.785,EUR,1198738683.0
DHLn.DE,2023-09-04T00:00:00Z,52220158792.305,EUR,1198738683.0
DHLn.DE,2023-09-05T00:00:00Z,51005880571.485,EUR,1198738683.0
DHLn.DE,2023-09-06T00:00:00Z,51098810027.1599,EUR,1198738683.0
DHLn.DE,2023-09-07T00:00:00Z,50987294680.3499,EUR,1198738683.0
DHLn.DE,2023-09-08T00:00:00Z,51055442947.845,EUR,1198738683.0
DHLn.DE,2023-09-11T00:00:00Z,51297059532.5999,EUR,1198738683.0
DHLn.DE,2023-09-12T00:00:00Z,50962513492.1699,EUR,1198738683.0
DHLn.DE,2023-09-13T00:00:00Z,50677529828.0999,EUR,1198738683.0
DHLn.DE,2023-09-14T00:00:00Z,51674972652.3449,EUR,1198738683.0
DHLn.DE,2023-09-15T00:00:00Z,51966151613.4599,EUR,1198738683.0
DHLn.DE,2023-09-18T00:00:00Z,51718339731.66,EUR,1198738683.0
DHLn.DE,2023-09-19T00:00:00Z,48372879327.3599,EUR,1198738683.0
DHLn.DE,2023-09-20T00:00:00Z,49048166705.2649,EUR,1198738683.0
DHLn.DE,2023-09-21T00:00:00Z,48986213734.8149,EUR,1198738683.0
DHLn.DE,2023-09-22T00:00:00Z,48577324129.845,EUR,1198738683.0
DHLn.DE,2023-09-25T00:00:00Z,48112676851.4699,EUR,1198738683.0
DHLn.DE,2023-09-26T00:00:00Z,47530318929.24,EUR,1198738683.0
DHLn.DE,2023-09-27T00:00:00Z,46985132789.2799,EUR,1198738683.0
DHLn.DE,2023-09-28T00:00:00Z,47332069423.8,EUR,1198738683.0
DHLn.DE,2023-09-29T00:00:00Z,47747154325.815,EUR,1198738683.0
DHLn.DE,2023-10-02T00:00:00Z,47053281056.7749,EUR,1198738683.0
DHLn.DE,2023-10-03T00:00:00Z,46997523383.3699,EUR,1198738683.0
DHLn.DE,2023-10-04T00:00:00Z,47040890462.685,EUR,1198738683.0
DHLn.DE,2023-10-05T00:00:00Z,47443584770.61,EUR,1198738683.0
DHLn.DE,2023-10-06T00:00:00Z,48397660515.5399,EUR,1198738683.0
DHLn.DE,2023-10-09T00:00:00Z,47629443681.96,EUR,1198738683.0
DHLn.DE,2023-10-10T00:00:00Z,48558738238.71,EUR,1198738683.0
DHLn.DE,2023-10-11T00:00:00Z,48372879327.36,EUR,1198738683.0
DHLn.DE,2023-10-12T00:00:00Z,48416246406.675,EUR,1198738683.0
DHLn.DE,2023-10-13T00:00:00Z,48236582792.3699,EUR,1198738683.0
DHLn.DE,2023-10-16T00:00:00Z,48341902842.1349,EUR,1198738683.0
DHLn.DE,2023-10-17T00:00:00Z,47970185019.435,EUR,1198738683.0
DHLn.DE,2023-10-18T00:00:00Z,47623248384.915,EUR,1198738683.0
DHLn.DE,2023-10-19T00:00:00Z,46892203333.6049,EUR,1198738683.0
DHLn.DE,2023-10-20T00:00:00Z,46340821896.6,EUR,1198738683.0
DHLn.DE,2023-10-23T00:00:00Z,46799273877.93,EUR,1198738683.0
DHLn.DE,2023-10-24T00:00:00Z,46483313728.635,EUR,1198738683.0
DHLn.DE,2023-10-25T00:00:00Z,45572605063.02,EUR,1198738683.0
DHLn.DE,2023-10-26T00:00:00Z,45058395408.285,EUR,1198738683.0
DHLn.DE,2023-10-27T00:00:00Z,45250449616.68,EUR,1198738683.0
DHLn.DE,2023-10-30T00:00:00Z,45361964963.4899,EUR,1198738683.0
DHLn.DE,2023-10-31T00:00:00Z,45547823874.84,EUR,1198738683.0
DHLn.DE,2023-11-01T00:00:00Z,45547823874.84,EUR,1198738683.0
DHLn.DE,2023-11-02T00:00:00Z,46811664472.0199,EUR,1198738683.0
DHLn.DE,2023-11-03T00:00:00Z,46755906798.615,EUR,1198738683.0
DHLn.DE,2023-11-06T00:00:00Z,46093010014.8,EUR,1198738683.0
DHLn.DE,2023-11-07T00:00:00Z,46006275856.1699,EUR,1198738683.0
DHLn.DE,2023-11-08T00:00:00Z,47325874126.7549,EUR,1198738683.0
DHLn.DE,2023-11-09T00:00:00Z,48304731059.865,EUR,1198738683.0
DHLn.DE,2023-11-10T00:00:00Z,48279949871.6849,EUR,1198738683.0
DHLn.DE,2023-11-13T00:00:00Z,48633081803.2499,EUR,1198738683.0
DHLn.DE,2023-11-14T00:00:00Z,49816383538.845,EUR,1198738683.0
DHLn.DE,2023-11-15T00:00:00Z,50045609529.51,EUR,1198738683.0
DHLn.DE,2023-11-16T00:00:00Z,50157124876.32,EUR,1198738683.0
DHLn.DE,2023-11-17T00:00:00Z,50200491955.6349,EUR,1198738683.0
DHLn.DE,2023-11-20T00:00:00Z,50720896907.4149,EUR,1198738683.0
DHLn.DE,2023-11-21T00:00:00Z,50671334531.055,EUR,1198738683.0
DHLn.DE,2023-11-22T00:00:00Z,50943927601.0349,EUR,1198738683.0
DHLn.DE,2023-11-23T00:00:00Z,51024466462.6199,EUR,1198738683.0
DHLn.DE,2023-11-24T00:00:00Z,51575847899.625,EUR,1198738683.0
DHLn.DE,2023-11-27T00:00:00Z,51786487999.1549,EUR,1198738683.0
DHLn.DE,2023-11-28T00:00:00Z,52300697653.89,EUR,1198738683.0
DHLn.DE,2023-11-29T00:00:00Z,53168039240.1899,EUR,1198738683.0
DHLn.DE,2023-11-30T00:00:00Z,53329116963.36,EUR,1198738683.0
DHLn.DE,2023-12-01T00:00:00Z,54512418698.955,EUR,1198738683.0
DHLn.DE,2023-12-04T00:00:00Z,54326559787.605,EUR,1198738683.0
DHLn.DE,2023-12-05T00:00:00Z,55218682562.085,EUR,1198738683.0
DHLn.DE,2023-12-06T00:00:00Z,55590400384.7849,EUR,1198738683.0
DHLn.DE,2023-12-07T00:00:00Z,56129391227.6999,EUR,1198738683.0
DHLn.DE,2023-12-08T00:00:00Z,56866631576.0549,EUR,1198738683.0
DHLn.DE,2023-12-11T00:00:00Z,57052490487.405,EUR,1198738683.0
DHLn.DE,2023-12-12T00:00:00Z,57306497666.2499,EUR,1198738683.0
DHLn.DE,2023-12-13T00:00:00Z,57114443457.855,EUR,1198738683.0
DHLn.DE,2023-12-14T00:00:00Z,56501109050.4,EUR,1198738683.0
DHLn.DE,2023-12-15T00:00:00Z,57207372913.53,EUR,1198738683.0
DHLn.DE,2023-12-18T00:00:00Z,56680772664.705,EUR,1198738683.0
DHLn.DE,2023-12-19T00:00:00Z,56693163258.795,EUR,1198738683.0
DHLn.DE,2023-12-20T00:00:00Z,55596595681.8299,EUR,1198738683.0
DHLn.DE,2023-12-21T00:00:00Z,55695720434.55,EUR,1198738683.0
DHLn.DE,2023-12-22T00:00:00Z,55999289989.7549,EUR,1198738683.0
DHLn.DE,2023-12-27T00:00:00Z,55670939246.37,EUR,1198738683.0
DHLn.DE,2023-12-28T00:00:00Z,55385955582.3,EUR,1198738683.0
DHLn.DE,2023-12-29T00:00:00Z,55578009790.695,EUR,1198738683.0
DHLn.DE,2024-01-02T00:00:00Z,55639962761.145,EUR,1198738683.0
DHLn.DE,2024-01-03T00:00:00Z,54952284789.15,EUR,1198738683.0
DHLn.DE,2024-01-04T00:00:00Z,54735449392.5749,EUR,1198738683.0
DHLn.DE,2024-01-05T00:00:00Z,55001847165.51,EUR,1198738683.0
DHLn.DE,2024-01-08T00:00:00Z,55249659047.31,EUR,1198738683.0
DHLn.DE,2024-01-09T00:00:00Z,55441713255.705,EUR,1198738683.0
DHLn.DE,2024-01-10T00:00:00Z,55454103849.7949,EUR,1198738683.0
DHLn.DE,2024-01-11T00:00:00Z,55348783800.0299,EUR,1198738683.0
DHLn.DE,2024-01-12T00:00:00Z,55980704098.6199,EUR,1198738683.0
DHLn.DE,2024-01-15T00:00:00Z,55435517958.66,EUR,1198738683.0
DHLn.DE,2024-01-16T00:00:00Z,55144338997.5449,EUR,1198738683.0
DHLn.DE,2024-01-17T00:00:00Z,54084943202.8499,EUR,1198738683.0
DHLn.DE,2024-01-18T00:00:00Z,54679691719.17,EUR,1198738683.0
DHLn.DE,2024-01-19T00:00:00Z,54177872658.5249,EUR,1198738683.0
DHLn.DE,2024-01-22T00:00:00Z,54946089492.105,EUR,1198738683.0
DHLn.DE,2024-01-23T00:00:00Z,54952284789.15,EUR,1198738683.0
DHLn.DE,2024-01-24T00:00:00Z,55726696919.775,EUR,1198738683.0
DHLn.DE,2024-01-25T00:00:00Z,56098414742.475,EUR,1198738683.0
DHLn.DE,2024-01-26T00:00:00Z,56197539495.1949,EUR,1198738683.0
DHLn.DE,2024-01-29T00:00:00Z,55534642711.38,EUR,1198738683.0
DHLn.DE,2024-01-30T00:00:00Z,55069995433.005,EUR,1198738683.0
DHLn.DE,2024-01-31T00:00:00Z,55162924888.6799,EUR,1198738683.0
DHLn.DE,2024-02-01T00:00:00Z,55001847165.51,EUR,1198738683.0
DHLn.DE,2024-02-02T00:00:00Z,54939894195.0599,EUR,1198738683.0
DHLn.DE,2024-02-05T00:00:00Z,54487637510.775,EUR,1198738683.0
DHLn.DE,2024-02-06T00:00:00Z,55020433056.645,EUR,1198738683.0
DHLn.DE,2024-02-07T00:00:00Z,52152010524.81,EUR,1198738683.0
DHLn.DE,2024-02-08T00:00:00Z,52938813249.5249,EUR,1198738683.0
DHLn.DE,2024-02-09T00:00:00Z,52486556565.2399,EUR,1198738683.0
DHLn.DE,2024-02-12T00:00:00Z,52331674139.115,EUR,1198738683.0
DHLn.DE,2024-02-13T00:00:00Z,51891808048.92,EUR,1198738683.0
DHLn.DE,2024-02-14T00:00:00Z,52226354089.35,EUR,1198738683.0
DHLn.DE,2024-02-15T00:00:00Z,52703391961.8149,EUR,1198738683.0
DHLn.DE,2024-02-16T00:00:00Z,52932617952.48,EUR,1198738683.0
DHLn.DE,2024-02-19T00:00:00Z,53273359289.9549,EUR,1198738683.0
DHLn.DE,2024-02-20T00:00:00Z,53254773398.8199,EUR,1198738683.0
DHLn.DE,2024-02-21T00:00:00Z,53403460527.9,EUR,1198738683.0
DHLn.DE,2024-02-22T00:00:00Z,53905279588.5449,EUR,1198738683.0
DHLn.DE,2024-02-23T00:00:00Z,53843326618.095,EUR,1198738683.0
DHLn.DE,2024-02-26T00:00:00Z,53180429834.28,EUR,1198738683.0
DHLn.DE,2024-02-27T00:00:00Z,53075109784.515,EUR,1198738683.0
DHLn.DE,2024-02-28T00:00:00Z,53514975874.71,EUR,1198738683.0
DHLn.DE,2024-02-29T00:00:00Z,53168039240.19,EUR,1198738683.0
DHLn.DE,2024-03-01T00:00:00Z,52715782555.905,EUR,1198738683.0
DHLn.DE,2024-03-04T00:00:00Z,52542314238.645,EUR,1198738683.0
DHLn.DE,2024-03-05T00:00:00Z,51656386761.21,EUR,1198738683.0
DHLn.DE,2024-03-06T00:00:00Z,48410051109.63,EUR,1180980030.0
DHLn.DE,2024-03-07T00:00:00Z,48763183041.195,EUR,1180980030.0
DHLn.DE,2024-03-08T00:00:00Z,47635638979.0049,EUR,1180980030.0
DHLn.DE,2024-03-11T00:00:00Z,47988770910.5699,EUR,1180980030.0
DHLn.DE,2024-03-12T00:00:00Z,48255168683.5049,EUR,1180980030.0
DHLn.DE,2024-03-13T00:00:00Z,48137458039.65,EUR,1180980030.0
DHLn.DE,2024-03-14T00:00:00Z,47796716702.175,EUR,1180980030.0
DHLn.DE,2024-03-15T00:00:00Z,48496785268.26,EUR,1180980030.0
DHLn.DE,2024-03-18T00:00:00Z,47747154325.8149,EUR,1180980030.0
DHLn.DE,2024-03-19T00:00:00Z,48100286257.38,EUR,1180980030.0
DHLn.DE,2024-03-20T00:00:00Z,48100286257.3799,EUR,1180980030.0
DHLn.DE,2024-03-21T00:00:00Z,48230387495.3249,EUR,1180980030.0
DHLn.DE,2024-03-22T00:00:00Z,49252611507.75,EUR,1180980030.0
DHLn.DE,2024-03-25T00:00:00Z,49364126854.5599,EUR,1180980030.0
DHLn.DE,2024-03-26T00:00:00Z,49810188241.8,EUR,1180980030.0
DHLn.DE,2024-03-27T00:00:00Z,50169515470.41,EUR,1180980030.0
DHLn.DE,2024-03-28T00:00:00Z,49457056310.2349,EUR,1180980030.0
DHLn.DE,2024-04-02T00:00:00Z,48558738238.7099,EUR,1180980030.0
DHLn.DE,2024-04-03T00:00:00Z,49091533784.58,EUR,1180980030.0
DHLn.DE,2024-04-04T00:00:00Z,49426079825.01,EUR,1180980030.0
DHLn.DE,2024-04-05T00:00:00Z,48360488733.27,EUR,1180980030.0
DHLn.DE,2024-04-08T00:00:00Z,48843721902.7799,EUR,1180980030.0
DHLn.DE,2024-04-09T00:00:00Z,48484394674.17,EUR,1180980030.0
DHLn.DE,2024-04-10T00:00:00Z,48348098139.1799,EUR,1180980030.0
DHLn.DE,2024-04-11T00:00:00Z,48323316951.0,EUR,1180980030.0
DHLn.DE,2024-04-12T00:00:00Z,48063114475.11,EUR,1180980030.0
DHLn.DE,2024-04-15T00:00:00Z,48310926356.9099,EUR,1180980030.0
DHLn.DE,2024-04-16T00:00:00Z,47369241206.07,EUR,1180980030.0
DHLn.DE,2024-04-17T00:00:00Z,47455975364.6999,EUR,1180980030.0
DHLn.DE,2024-04-18T00:00:00Z,47443584770.61,EUR,1180980030.0
DHLn.DE,2024-04-19T00:00:00Z,47505537741.0599,EUR,1180980030.0
DHLn.DE,2024-04-22T00:00:00Z,47889646157.8499,EUR,1180980030.0
DHLn.DE,2024-04-23T00:00:00Z,48385269921.4499,EUR,1180980030.0
DHLn.DE,2024-04-24T00:00:00Z,47629443681.96,EUR,1180980030.0
DHLn.DE,2024-04-25T00:00:00Z,47084257542.0,EUR,1180980030.0
DHLn.DE,2024-04-26T00:00:00Z,48125067445.56,EUR,1180980030.0
