,Instrument,Date,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score
49,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
50,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
51,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
52,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
53,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
54,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
55,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
56,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
57,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
58,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
59,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
60,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
61,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
62,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
63,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
64,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
65,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
66,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
67,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
68,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
69,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
70,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
71,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
72,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
73,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
74,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
75,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
76,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
77,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
78,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
79,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
80,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
81,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
82,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
83,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
84,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
85,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
86,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
87,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
88,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
89,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
90,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
91,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
92,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
93,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
94,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
95,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
96,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
97,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
98,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
99,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
100,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
101,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
102,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
103,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
104,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
105,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
106,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
107,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
108,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
109,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
110,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
111,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
112,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
113,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
114,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
115,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
116,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
117,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
118,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
119,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
120,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
121,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
122,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
123,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
124,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
125,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
126,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
127,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
128,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
129,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
130,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
131,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
132,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
133,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
134,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
135,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
136,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
137,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
138,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
139,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
140,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
141,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
142,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
143,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
144,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
145,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
146,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
147,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
148,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
149,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
150,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
151,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
152,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
153,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
154,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
155,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
156,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
157,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
158,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
159,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
160,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
161,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
162,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
163,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
164,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
165,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
166,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
167,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
168,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
169,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
170,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
171,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
172,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
173,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
174,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
175,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
176,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
177,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
178,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
179,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
180,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
181,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
182,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
183,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
184,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
185,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
186,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
187,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
188,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
189,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
190,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
191,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
192,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
193,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
194,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
195,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
196,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
197,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
198,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
199,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
200,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
201,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
202,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
203,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
204,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
205,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
206,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
207,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
208,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
209,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
210,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
211,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
212,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
213,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
214,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
215,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
216,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
217,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
218,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
219,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
220,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
221,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
222,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
223,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
224,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
225,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
226,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
227,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
228,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
229,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
230,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
231,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
232,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
233,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
234,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
235,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
236,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
237,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
238,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
239,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
240,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
241,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
242,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
243,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
244,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
245,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
246,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
247,DHLn.DE,2022-12-31T00:00:00Z,73.548686814966,78.9217854735423,74.3501827195287,66.0590237487429
